TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"중앙박물관","202412","뉴스","12.00000","6.00000",,,"4.70000","25485.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"중앙시장","202412","뉴스","4.00000",,,,"4.00000","2748.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"진주성","202412","뉴스","2.00000",,,,"4.50000","4017.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","1763156.00000","1771098.00000","-0.40000","120040768.00000","8904483.00000","362063.00000"
"청계천","202412","뉴스","9.00000",,,,"4.50000","9113.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"청와대","202412","뉴스","8.00000","2.00000",,,"4.20000","1255.00000","관광 명소","37.5866076","126.974811","서울특별시 종로구 청와대로 1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"코엑스몰","202412","뉴스","20.00000","16.00000",,,"4.30000","23541.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"포천 허브아일랜드","202412","뉴스","4.00000",,"4.00000","-1.00000","4.10000","6607.00000","테마파크","37.9654806","127.131773","경기도 포천시 신북면 청신로947번길 35 KR","경기도","포천시","1826685.00000","1865405.00000","-2.10000","167552828.00000","7560869.00000","206230.00000"
"포천시장","202412","뉴스","4.00000",,"4.00000","-1.00000","4.10000","554.00000","시장","37.8982868","127.2041251","경기도 포천시 신읍동 193-13","경기도","포천시","1826685.00000","1865405.00000","-2.10000","167552828.00000","7560869.00000","206230.00000"
"한강 공원","202412","뉴스","56.00000",,"26.00000","-1.00000","4.80000","46.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"한국민속촌","202412","뉴스","2.00000",,"2.00000","-1.00000","4.40000","15696.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시","3318518.00000","3239232.00000","2.40000","255136222.00000","12707372.00000","1582578.00000"
"거제","202412","다음카페","1.00000",,,,"4.40000","8125.00000","관광 명소","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1752709.00000","1780002.00000","-1.50000","103387065.00000","7166294.00000","1225711.00000"
"광장시장","202412","다음카페","2.00000",,,,"4.20000","41982.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"명동","202412","다음카페","2.00000",,,,"4.30000","24030.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"성수동","202412","다음카페","2.00000",,,,"3.90000","93.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","5913061.00000","5327210.00000","11.00000","344012029.00000","27880747.00000","8308534.00000"
"잠실","202412","다음카페","1.00000",,,,"4.30000","46447.00000","테마파크","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"진주성","202412","다음카페","2.00000",,,,"4.50000","4017.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","1763156.00000","1771098.00000","-0.40000","120040768.00000","8904483.00000","362063.00000"
"DDP 동대문디자인플라자","202412","블로그","2.00000","2.00000",,,"4.30000","29759.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"감천문화마을","202412","블로그","2.00000",,,,"4.40000","28814.00000","관광 명소","35.0973904","129.0105924","부산광역시 사하구 감내2로 203","부산광역시","사하구","2001573.00000","1881530.00000","6.40000","91085195.00000","6946608.00000","581533.00000"
"강남","202412","블로그","39.00000","3.00000","9.00000","-0.70000","4.10000","591.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"강변","202412","블로그","2.00000",,,,"4.10000","802.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","5791737.00000","5825015.00000","-0.60000","281357312.00000","22410638.00000","17190358.00000"
"경복궁","202412","블로그","15.00000","2.00000","7.00000","-0.70000","4.60000","42529.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"광장시장","202412","블로그","2.00000",,,,"4.20000","41982.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"광화문","202412","블로그","45.00000","10.00000","4.00000","1.50000","4.40000","12860.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"김포공항","202412","블로그","4.00000","2.00000",,,"4.40000","11026.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","7069587.00000","6974450.00000","1.40000","905597587.00000","70867420.00000","13093232.00000"
"낙산공원","202412","블로그","4.00000",,"2.00000","-1.00000","4.50000","5741.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"남산","202412","블로그","5.00000","2.00000","3.00000","-0.30000","4.70000","652.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"논현동","202412","블로그","4.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"더현대서울","202412","블로그","2.00000","2.00000",,,"4.40000","10151.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10563444.00000","9609715.00000","9.90000","900982693.00000","84478484.00000","33594888.00000"
"동대문","202412","블로그","8.00000","2.00000",,,"4.20000","2256.00000","시장","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","4621687.00000","4672699.00000","-1.10000","214816473.00000","17196889.00000","3986144.00000"
"명동","202412","블로그","48.00000","19.00000","10.00000","0.90000","4.30000","24030.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"백범김구기념관","202412","블로그","6.00000",,,,"4.40000","1520.00000","박물관","37.5445535","126.9594821","서울특별시 용산구 임정로 26","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"삼성서울병원","202412","블로그","12.00000",,,,"3.90000","508.00000","종합병원","37.4881193","127.0849885","서울특별시 강남구 일원로 81 삼성서울병원","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"서울시청","202412","블로그","2.00000",,,,"4.30000","772.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"성북동","202412","블로그","2.00000",,"2.00000","-1.00000","4.60000","2998.00000","불교사찰","37.5952093","126.9978087","서울특별시 성북동성당","서울특별시","성북구","4195012.00000","4120459.00000","1.80000","178858175.00000","14101081.00000","1534275.00000"
"성수동","202412","블로그","8.00000","2.00000",,,"3.90000","93.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","5913061.00000","5327210.00000","11.00000","344012029.00000","27880747.00000","8308534.00000"
"세브란스병원","202412","블로그","5.00000",,,,"3.80000","430.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","7398412.00000","7053354.00000","4.90000","235846812.00000","19191312.00000","14371749.00000"
"소공동","202412","블로그","6.00000",,,,"4.60000","535.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"압구정","202412","블로그","4.00000","2.00000",,,"4.30000","225.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"올림픽공원","202412","블로그","2.00000",,"2.00000","-1.00000","4.60000","2845.00000","시티 공원","37.5206868","127.1214941","서울특별시 송파구 방이동 88-3","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"을지로","202412","블로그","2.00000",,"2.00000","-1.00000","4.80000","6.00000","관광 명소","37.5660286","126.9954924","서울특별시 중구 을지로4가 310-68","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"이태원","202412","블로그","4.00000","2.00000","2.00000",,"4.20000","285.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"익선동","202412","블로그","2.00000",,"2.00000","-1.00000","4.20000","7500.00000","명소","37.5743484","126.9897057","서울특별시 종로구 익선동 93","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"인사동","202412","블로그","13.00000","2.00000","2.00000",,"4.30000","12779.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"인천국제공항","202412","블로그","150.00000","67.00000","69.00000","0.00000","4.50000","31064.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8590015.00000","7898037.00000","8.80000","641350615.00000","55621487.00000","91662569.00000"
"일산호수공원","202412","블로그","6.00000",,,,"4.60000","6054.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","4616755.00000","4751225.00000","-2.80000","275836113.00000","22565333.00000","1335887.00000"
"자갈치시장","202412","블로그","2.00000","2.00000",,,"4.00000","25397.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3532679.00000","3696038.00000","-4.40000","202583654.00000","18335155.00000","7567046.00000"
"잠실","202412","블로그","9.00000",,,,"4.30000","46447.00000","테마파크","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"중앙시장","202412","블로그","4.00000",,"2.00000","-1.00000","4.00000","2748.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"진주성","202412","블로그","2.00000",,,,"4.50000","4017.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","1763156.00000","1771098.00000","-0.40000","120040768.00000","8904483.00000","362063.00000"
"창원시","202412","블로그","6.00000",,"4.00000","-1.00000","4.40000","93.00000","관광 명소","35.2470067","128.6542496","경상남도 창원시 의창구 봉곡동 15-10","경상남도","창원시","2758535.00000","2578030.00000","7.00000","121998180.00000","10136560.00000","95056.00000"
"청계천","202412","블로그","6.00000",,"3.00000","-1.00000","4.50000","9113.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"코엑스몰","202412","블로그","11.00000","2.00000",,,"4.30000","23541.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"포천 허브아일랜드","202412","블로그","2.00000",,"2.00000","-1.00000","4.10000","6607.00000","테마파크","37.9654806","127.131773","경기도 포천시 신북면 청신로947번길 35 KR","경기도","포천시","1826685.00000","1865405.00000","-2.10000","167552828.00000","7560869.00000","206230.00000"
"포항공대","202412","블로그","2.00000",,,,"4.70000","297.00000","공과대학교","36.0138857","129.3231836","경상북도 포항시 남구 청암로 77","경상북도","포항시","2445765.00000","2471535.00000","-1.00000","116645686.00000","8903959.00000","564699.00000"
"해운대해수욕장","202412","블로그","14.00000","6.00000","4.00000","0.50000","4.60000","2198.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5872240.00000","5871428.00000","0.00000","684883272.00000","65974756.00000","24902348.00000"
"강남","202412","인스타그램","9.00000","2.00000","2.00000",,"4.10000","591.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"건대입구","202412","인스타그램","2.00000",,"2.00000","-1.00000","4.10000","793.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","광진구","5791737.00000","5825015.00000","-0.60000","281357312.00000","22410638.00000","17190358.00000"
"경복궁","202412","인스타그램","2.00000",,,,"4.60000","42529.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"광화문","202412","인스타그램","18.00000",,,,"4.40000","12860.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"낙산공원","202412","인스타그램","2.00000","2.00000",,,"4.50000","5741.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"논현","202412","인스타그램","2.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"동대문","202412","인스타그램","5.00000",,"2.00000","-1.00000","4.20000","2256.00000","시장","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","4621687.00000","4672699.00000","-1.10000","214816473.00000","17196889.00000","3986144.00000"
"명동","202412","인스타그램","4.00000",,"2.00000","-1.00000","4.30000","24030.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"북촌한옥마을","202412","인스타그램","2.00000",,,,"4.40000","19546.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"서울광장","202412","인스타그램","3.00000",,,,"4.30000","3334.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"세종로","202412","인스타그램","6.00000",,,,"4.60000","42648.00000","문화적 랜드마크","37.5802252","126.9767995","서울특별시 종로구 사직로 161","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"압구정","202412","인스타그램","22.00000","13.00000","9.00000","0.40000","4.30000","225.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"인사동","202412","인스타그램","2.00000",,,,"4.30000","12779.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"인천국제공항","202412","인스타그램","2.00000",,,,"4.50000","31064.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8590015.00000","7898037.00000","8.80000","641350615.00000","55621487.00000","91662569.00000"
"잠실","202412","인스타그램","2.00000",,,,"4.30000","46447.00000","테마파크","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"청와대","202412","인스타그램","2.00000",,,,"4.20000","1255.00000","관광 명소","37.5866076","126.974811","서울특별시 종로구 청와대로 1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"한강 공원","202412","인스타그램","4.00000",,"2.00000","-1.00000","4.80000","46.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"한라산","202412","인스타그램","2.00000","2.00000",,,"4.70000","741.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","3350718.00000","3316978.00000","1.00000","339312037.00000","25248409.00000","5843401.00000"
"해운대해수욕장","202412","인스타그램","2.00000","2.00000",,,"4.60000","2198.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5872240.00000","5871428.00000","0.00000","684883272.00000","65974756.00000","24902348.00000"
"강남","202412","트위터","2.00000",,"1.00000","-1.00000","4.10000","591.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
